,POS Txn,Dept,ID,Sales U
3588,16120100160038001331,0554,76,1
3589,16120100160038001331,0639,107,3
3590,16120100160038001331,0836,143,4
3591,16120100160038001331,0962,170,1
3592,16120100160038001331,0973,175,1
3593,16120100160038001331,0982,176,5
3594,16120100160038001331,0991,179,1
3595,16120100160038001332,0646,110,7
3596,16120100160038001332,0884,160,1
3597,16120100160038001333,0973,175,2
3598,16120100160038001334,0210,22,5
3599,16120100160038001334,0230,23,3
3600,16120100160038001334,0261,250,3
3601,16120100160038001334,0449,58,1
3602,16120100160038001334,0510,64,1
3603,16120100160038001334,0590,86,2
3604,16120100160038001334,0603,99,2
3605,16120100160038001334,0634,102,5
3606,16120100160038001334,0795,128,1
3607,16120100160038001334,0797,294,1
3608,16120100160038001334,0836,143,3
3609,16120100160038001334,0863,157,1
3610,16120100160038001334,0962,170,9
3611,16120100160038001334,0973,175,3
3612,16120100160038001334,0982,176,4
3613,16120100160038001334,0983,177,2
3614,16120100160038001335,0604,100,1
3615,16120100160038001335,0638,106,1
3616,16120100160038001335,0962,170,1
3617,16120100160038001336,0595,272,1
3618,16120100160038001336,0962,170,1
3619,16120100160038001336,0982,176,1
3620,16120100160038001336,0983,177,2
3621,16120100160038001337,0982,176,1
3622,16120100160038001338,0179,183,1
3623,16120100160038001338,0391,48,1
3624,16120100160038001338,0486,63,1
3625,16120100160038001338,0590,86,1
3626,16120100160038001338,0597,93,1
3627,16120100160038001338,0603,99,1
3628,16120100160038001338,0604,100,3
3629,16120100160038001338,0795,128,2
3630,16120100160038001338,0856,154,1
3631,16120100160038001338,0973,175,2
3632,16120100160038001339,0965,171,1
3633,16120100160038001339,0973,175,1
3634,16120100160038001339,0984,178,1
3635,16120100160038001340,0604,100,3
3636,16120100160038001340,0836,143,2
3637,16120100160038001340,0930,164,2
3638,16120100160038001340,0940,166,1
3639,16120100160038001340,0961,169,1
3640,16120100160038001340,0962,170,1
3641,16120100160038001341,0604,100,1
3642,16120100160038001342,0680,113,1
3643,16120100160038001342,0973,175,1
3644,16120100160038001343,0603,99,1
3645,16120100160038001344,0833,141,1
3646,16120100160038001345,0837,296,1
3647,16120100160038001345,0973,175,2
3648,16120100160038001345,0983,177,3
3649,16120100160038001346,0604,100,2
3650,16120100160038001346,0973,175,1
3651,16120100160038001347,0597,93,2
3652,16120100160038001347,0604,100,1
3653,16120100160038001347,0982,176,4
3654,16120100160038001348,0597,93,4
3655,16120100160038001348,0604,100,2
3656,16120100160038001348,0836,143,1
3657,16120100160038001348,0961,169,2
3658,16120100160038001348,0973,175,2
3659,16120100160038001349,0391,48,1
3660,16120100160038001349,0415,51,1
3661,16120100160038001349,0421,53,1
3662,16120100160038001349,0486,63,2
3663,16120100160038001349,0604,100,1
3664,16120100160038001350,0836,143,1
3665,16120100160038001350,0879,158,2
3666,16120100160038001351,0554,76,1
3667,16120100160038001351,0962,170,2
3668,16120100160038001352,0604,100,1
3669,16120100160038001352,0836,143,5
3670,16120100160038001353,0590,86,1
3671,16120100160038001353,0603,99,1
3672,16120100160038001353,0854,152,1
3673,16120100160038001353,0991,179,4
3674,16120100160038001354,0380,46,2
3675,16120100160038001354,0597,93,1
3676,16120100160038001354,0638,106,1
3677,16120100160038001354,0639,107,1
3678,16120100160038001354,0644,292,1
3679,16120100160038001355,0603,99,1
3680,16120100160038001357,0098,235,4
3681,16120100160038001358,0836,143,1
3682,16120100160038001358,0961,169,1
3683,16120100160038001358,0973,175,1
3684,16120100160038001359,0421,53,2
3685,16120100160038001360,0640,108,1
3686,16120100160038001361,0532,72,1
3687,16120100160038001362,0230,23,2
3688,16120100160038001362,0640,108,6
3689,16120100160038001362,0646,110,1
3690,16120100160038001363,0411,50,1
3691,16120100160038001363,0532,72,2
3692,16120100160038001363,0603,99,1
3693,16120100160038001363,0795,128,1
3694,16120100160038001364,0353,36,2
3695,16120100160038001364,0962,170,2
3696,16120100160038001364,0973,175,1
3697,16120100160038001365,0797,294,1
3698,16120100160038001365,0962,170,1
3699,16120100160038001366,0532,72,1
3700,16120100160038001366,0822,278,2
3701,16120100160038001367,0962,170,2
3702,16120100160038001367,0982,176,1
3703,16120100160038001368,0380,46,1
3704,16120100160038001368,0486,63,2
3705,16120100160038001369,0360,42,1
3706,16120100160038001369,0597,93,2
3707,16120100160038001369,0973,175,1
3708,16120100160038001370,0836,143,1
3709,16120100160038001372,0961,169,1
3710,16120100160038001372,0962,170,1
3711,16120100160038001373,0603,99,2
3712,16120100160038001373,0604,100,1
3713,16120100160038001374,0261,250,2
3714,16120100160038001375,0834,295,1
3715,16120100160038001375,0837,296,1
3716,16120100160038001376,0415,51,1
3717,16120100160038001376,0416,52,4
3718,16120100160038001376,0486,63,1
3719,16120100160038001376,0598,94,2
3720,16120100160038001376,0646,110,3
3721,16120100160038001377,0161,5,1
3722,16120100160038001377,0532,72,1
3723,16120100160038001377,0837,296,1
3724,16120100160038001378,0603,99,1
3725,16120100160038001378,0973,175,1
3726,16120100160038001379,0845,146,1
3727,16120100160038001379,0861,156,1
3728,16120100160038001379,0962,170,1
3729,16120100160038001379,0965,171,1
3730,16120100160038001380,0962,170,2
3731,16120100160077007433,0411,50,-1
3732,16120100160077007434,0291,28,-1
3733,16120100160077007436,0834,295,-1
3734,16120100160077007439,0411,50,-2
3735,16120100160077007439,0593,270,-1
3736,16120100160077007439,0603,99,-1
3737,16120100160077007441,0291,28,-1
3738,16120100160077007443,0640,108,3
3739,16120100160077007444,0593,270,-1
3740,16120100160077007445,0188,19,1
3741,16120100160077007448,0370,311,-2
3742,16120100160077007448,0833,141,2
3743,16120100160077007448,0973,175,1
3744,16120100160077007450,0271,26,0
3745,16120100160077007453,0271,26,1
3746,16120100160077007453,0999,182,1
3747,16120100160077007454,0645,109,-1
3748,16120100160077007457,0110,1,0
3749,16120100160077007459,0110,1,-1
3750,16120100160077007460,0645,109,-1
3751,16120100160077007461,0645,109,-2
3752,16120100160077007463,0343,34,0
3753,16120100160077007464,0163,6,-1
3754,16120100160077007465,0430,55,-1
3755,16120100160077007466,0230,23,-1
3756,16120100160077007468,0593,270,4
3757,16120100160077007468,0596,273,1
3758,16120100160077007469,0187,18,-1
3759,16120100160077007470,0018,204,1
3760,16120100160077007478,0411,50,-1
3761,16120100160077007480,0983,177,1
3762,16120100160077007485,0931,165,0
3763,16120100160077007486,0469,60,1
3764,16120100160077007487,0532,72,2
3765,16120100160077007487,0797,294,1
3766,16120100160077007495,0359,41,1
3767,16120100160077007496,0016,202,2
3768,16120100160077007498,0604,100,1
3769,16120100160077007499,0836,143,2
3770,16120100160077007500,0530,70,5
3771,16120100160077007501,0380,46,2
3772,16120100160077007502,0271,26,-1
3773,16120100160077007503,0291,28,-1
3774,16120100160077007504,0879,158,-1
3775,16120100160077007505,0861,156,-1
3776,16120100160077007506,0604,100,1
3777,16120100160077007506,0961,169,2
3778,16120100160077007506,0973,175,2
3779,16120100160077007507,0879,158,0
3780,16120100160077007508,0355,38,-3
3781,16120100160077007512,0597,93,1
3782,16120100160077007512,0603,99,3
3783,16120100160077007512,0604,100,6
3784,16120100160077007512,0646,110,2
3785,16120100160077007512,0836,143,1
3786,16120100160077007512,0973,175,1
3787,16120100160077007513,0110,1,1
3788,16120100160077007513,0130,2,5
3789,16120100160077007513,0193,21,1
3790,16120100160077007513,0646,110,8
3791,16120100160077007513,0879,158,3
3792,16120100160077007514,0589,85,-1
3793,16120100160077007514,0973,175,2
3794,16120100160077007515,0854,152,-1
3795,16120100160077007516,0983,177,-1
3796,16120100160077007518,0470,61,0
3797,16120100160077007519,0391,48,-1
3798,16120100160077007521,0531,71,0
3799,16120100160077007523,0380,46,1
3800,16120100160077007531,0589,85,-2
3801,16120100160077007532,0098,235,1
3802,16120100160077007533,0589,85,2
3803,16120100160077007533,0999,182,1
3804,16120100160077007534,0826,138,-1
3805,16120100160078001177,0486,63,-1
3806,16120100160078001184,0826,138,1
3807,16120100160078001186,0271,26,-1
3808,16120100160078001188,0645,109,0
3809,16120100160078001190,0098,235,1
3810,16120100160078001191,0593,270,-1
3811,16120100160078001192,0110,1,0
3812,16120100160078001193,0353,36,-1
3813,16120100160078001194,0193,21,-4
3814,16120100160078001195,0163,6,-1
3815,16120100160078001196,0646,110,-9
3816,16120100160078001197,0930,164,-1
3817,16120100160078001197,0973,175,1
3818,16120100160078001198,0188,19,-1
3819,16120100160078001198,0640,108,-1
3820,16120100160078001201,0291,28,1
3821,16120100160078001202,0018,204,1
3822,16120100160078001203,0380,46,-1
3823,16120100160078001204,0360,42,-3
3824,16120100160078001205,0340,32,-1
3825,16120100160078001206,0291,28,0
3826,16120100160078001207,0173,10,-1
3827,16120100160078001207,0380,46,-2
3828,16120100160078001208,0440,57,0
3829,16120100160078001208,0449,58,1
3830,16120100160078001208,0460,59,2
3831,16120100160078001209,0982,176,4
3832,16120100160078001209,0984,178,1
3833,16120100160078001212,0426,54,0
3834,16120100160078001212,0440,57,0
3835,16120100160078001213,0973,175,1
3836,16120100160078001214,0098,235,5
3837,16120100160078001215,0161,5,0
3838,16120100160078001219,0604,100,-1
3839,16120100160078001220,0320,31,-2
3840,16120100160078001220,0358,40,-1
3841,16120100160078001221,0240,24,-1
3842,16120100160078001223,0179,183,-1
3843,16120100160078001226,0973,175,1
3844,16120100160078001227,0962,170,1
3845,16120100160078001228,0982,176,3
3846,16120100160078001228,0983,177,5
3847,16120100160078001230,0826,138,1
3848,16120100160078001232,0310,30,-1
3849,16120100160078001232,0355,38,-1
3850,16120100160078001233,0291,28,-1
3851,16120100160078001234,0554,76,-1
3852,16120100160078001236,0110,1,-1
3853,16120100160078001237,0193,21,-4
3854,16120100160078001237,0261,250,-2
3855,16120100160078001238,0941,167,1
3856,16120100160078001239,0962,170,2
3857,16120100160078001240,0110,1,1
3858,16120100160078001241,0368,44,-2
3859,16120100160078001241,0596,273,-1
3860,16120100160078001242,0380,46,1
3861,16120100160078001242,0597,93,1
3862,16120100160078001243,0554,76,3
3863,16120100160078001243,0638,106,2
3864,16120100160078001243,0826,138,1
3865,16120100160078001243,0982,176,2
3866,16120100160078001243,0999,182,1
3867,16120100160078001245,0879,158,2
3868,16120100160078001245,0962,170,1
3869,16120100160078001245,0982,176,1
3870,16120100160078001246,0210,22,-1
3871,16120100160078001248,0604,100,-1
3872,16120100160078001249,0640,108,0
3873,16120100160078001251,0839,297,-1
3874,16120100160078001252,0416,52,2
3875,16120100160078001255,0603,99,2
3876,16120100160078001255,0604,100,2
3877,16120100160078001256,0826,138,-1
3878,16120100160078001257,0590,86,-1
3879,16120100160078001258,0640,108,-1
3880,16120100160078001259,0271,26,-1
3881,16120100160078001259,0486,63,-1
3882,16120100160078001260,0486,63,-1
3883,16120100160078001262,0486,63,-1
3884,16120100160078001263,0646,110,-5
3885,16120100160078001264,0646,110,-3
3886,16120100160078001267,0598,94,-3
3887,16120100160078001268,0181,14,-3
3888,16120100160078001268,0593,270,-1
3889,16120100160078001270,0646,110,-1
3890,16120100160078001272,0163,6,2
3891,16120100160078001272,0173,10,1
3892,16120100160078001272,0261,250,1
3893,16120100160078001272,0603,99,1
3894,16120100160078001272,0822,278,2
3895,16120100160078001272,0836,143,4
3896,16120100160078001273,0836,143,1
3897,16120100160078001273,0973,175,1
3898,16120100160078001274,0593,270,0
3899,16120100160078001275,0486,63,1
3900,16120100160078001276,0421,53,-2
3901,16120100160078001276,0430,55,2
3902,16120100160079001366,0016,202,2
3903,16120100160079001367,0016,202,2
3904,16120100160079001368,0016,202,2
3905,16120100160079001371,0470,61,-1
3906,16120100160079001373,0110,1,-1
3907,16120100160079001373,0280,27,-1
3908,16120100160079001374,0589,85,1
3909,16120100160079001376,0661,111,-1
3910,16120100160079001377,0056,265,1
3911,16120100160079001377,0532,72,3
3912,16120100160079001377,0595,272,1
3913,16120100160079001379,0291,28,-1
3914,16120100160079001384,0646,110,-2
3915,16120100160079001385,0796,129,0
3916,16120100160079001386,0532,72,6
3917,16120100160079001386,0634,102,1
3918,16120100160079001388,0486,63,0
3919,16120100160079001388,0999,182,1
3920,16120100160079001389,0018,204,1
3921,16120100160079001390,0295,29,-1
3922,16120100160079001391,0469,60,0
3923,16120100160079001391,0530,70,2
3924,16120100160079001393,0369,45,1
3925,16120100160079001397,0230,23,-1
3926,16120100160079001398,0597,93,1
3927,16120100160079001399,0593,270,0
3928,16120100160079001400,0640,108,4
3929,16120100160079001401,0962,170,2
3930,16120100160079001402,0295,29,-1
3931,16120100160079001403,0193,21,-1
3932,16120100160079001404,0353,36,-3
3933,16120100160079001407,0016,202,2
3934,16120100160079001409,0860,310,1
3935,16120100160079001414,0161,5,1
3936,16120100160079001414,0167,8,-1
3937,16120100160079001415,0161,5,-1
3938,16120100160079001415,0310,30,-1
3939,16120100160079001418,0110,1,-2
3940,16120100160079001421,0973,175,1
3941,16120100160079001421,0984,178,4
3942,16120100160079001422,0440,57,2
3943,16120100160079001422,0449,58,2
3944,16120100160079001423,0411,50,1
3945,16120100160079001425,0369,45,1
3946,16120100160079001425,0380,46,1
3947,16120100160079001425,0962,170,1
3948,16120100160079001426,0360,42,-3
3949,16120100160079001427,0838,144,1
3950,16120100160079001427,0973,175,1
3951,16120100160079001432,0016,202,2
3952,16120100160079001434,0368,44,-1
3953,16120100160079001435,0973,175,1
3954,16120100160079001436,0962,170,2
3955,16120100160079001437,0395,49,1
3956,16120100160079001438,0597,93,1
3957,16120100160079001440,0391,48,-1
3958,16120100160079001441,0291,28,-1
3959,16120100160079001442,0638,106,-1
3960,16120100160079001442,0680,113,1
3961,16120100160079001443,0016,202,2
3962,16120100160079001444,0110,1,-1
3963,16120100160079001445,0836,143,1
3964,16120100160079001445,0879,158,4
3965,16120100160079001445,0962,170,1
3966,16120100160079001446,0016,202,2
3967,16120100160079001448,0395,49,-2
3968,16120100160079001449,0163,6,-1
3969,16120100160079001449,0186,17,-1
3970,16120100160079001449,0416,52,-1
3971,16120100160079001456,0110,1,-1
3972,16120100160079001456,0353,36,1
3973,16120100160079001457,0826,138,-1
3974,16120100160079001459,0861,156,0
3975,16120100160079001460,0179,183,-1
3976,16120100160079001461,0360,42,-2
3977,16120100160079001463,0646,110,1
3978,16120100160079001463,0962,170,1
3979,16120100160079001463,0973,175,1
3980,16120100160079001464,0884,160,-1
3981,16120100160079001476,0826,138,-1
3982,16120100160079001477,0815,132,1
3983,16120100160094009514,0604,100,1
3984,16120100160094009515,0884,160,2
3985,16120100160094009516,0646,110,7
3986,16120100160094009516,0884,160,1
3987,16120100160094009517,0982,176,3
3988,16120100160094009518,0983,177,1
3989,16120100160094009519,0983,177,3
3990,16120100160094009521,0532,72,3
3991,16120100160094009521,0884,160,5
3992,16120100160094009523,0531,71,7
3993,16120100160094009523,0646,110,4
3994,16120100160094009523,0884,160,1
3995,16120100160094009524,0603,99,1
3996,16120100160094009524,0646,110,2
3997,16120100160094009524,0680,113,1
3998,16120100160094009525,0982,176,2
3999,16120100160094009526,0884,160,1
4000,16120100160094009527,0597,93,1
4001,16120100160094009527,0973,175,2
4002,16120100160094009528,0884,160,3
4003,16120100160094009529,0646,110,4
4004,16120100160094009530,0884,160,3
4005,16120100160094009531,0962,170,1
4006,16120100160094009531,0982,176,4
4007,16120100160094009533,0884,160,1
4008,16120100160094009533,0982,176,3
4009,16120100160094009534,0597,93,2
4010,16120100160094009534,0856,154,1
4011,16120100160094009535,0982,176,1
4012,16120100160094009536,0645,109,2
4013,16120100160094009537,0597,93,1
4014,16120100160094009537,0826,138,1
4015,16120100160094009537,0983,177,2
4016,16120100160094009538,0722,122,2
4017,16120100160094009539,0646,110,1
4018,16120100160094009539,0999,182,1
4019,16120100160094009540,0982,176,1
4020,16120100160094009541,0646,110,10
4021,16120100160094009541,0879,158,1
4022,16120100160094009542,0982,176,4
4023,16120100160094009543,0982,176,1
4024,16120100160094009543,0991,179,2
4025,16120100160094009544,0646,110,4
4026,16120100160094009545,0646,110,4
4027,16120100160094009545,0819,135,1
4028,16120100160094009545,0884,160,1
4029,16120100160094009546,0646,110,-3
4030,16120100160094009546,0861,156,-2
4031,16120100160094009547,0962,170,1
4032,16120100160094009548,0982,176,3
4033,16120100160094009548,0983,177,4
4034,16120100160094009548,0984,178,2
4035,16120100160094009549,0884,160,2
4036,16120100160094009550,0884,160,1
4037,16120100160094009551,0646,110,1
4038,16120100160094009552,0845,146,1
4039,16120100160094009553,0941,167,2
4040,16120100160094009554,0836,143,4
4041,16120100160094009555,0646,110,-1
4042,16120100160094009556,0646,110,6
4043,16120100160094009556,0879,158,2
4044,16120100160094009557,0646,110,1
4045,16120100160094009557,0884,160,4
4046,16120100160094009558,0161,5,-1
4047,16120100160094009559,0646,110,3
4048,16120100160094009559,0982,176,2
4049,16120100160094009559,0983,177,1
4050,16120100160094009560,0291,28,2
4051,16120100160094009561,0645,109,1
4052,16120100160094009562,0646,110,1
4053,16120100160094009562,0884,160,1
4054,16120100160094009564,0646,110,1
4055,16120100160094009565,0984,178,3
4056,16120100160094009566,0845,146,1
4057,16120100160094009567,0984,178,1
4058,16120100160094009568,0646,110,10
4059,16120100160094009569,0982,176,2
4060,16120100160094009569,0983,177,1
4061,16120100160094009570,0884,160,2
4062,16120100160094009572,0884,160,1
4063,16120100160094009573,0983,177,2
4064,16120100160094009574,0722,122,3
4065,16120100160094009575,0982,176,1
4066,16120100160094009576,0531,71,1
4067,16120100160094009576,0982,176,1
4068,16120100160094009580,0531,71,4
4069,16120100160094009584,0590,86,1
4070,16120100160094009584,0646,110,1
4071,16120100160094009584,0973,175,4
4072,16120100160094009585,0639,107,1
4073,16120100160094009585,0982,176,1
4074,16120100160094009585,0984,178,3
4075,16120100160094009586,0722,122,2
4076,16120100160094009587,0071,266,2
4077,16120100160094009587,0603,99,1
4078,16120100160094009587,0604,100,1
4079,16120100160094009587,0884,160,1
4080,16120100160094009588,0640,108,3
4081,16120100160094009589,0640,108,1
4082,16120100160094009589,0973,175,1
4083,16120100160094009590,0982,176,1
4084,16120100160094009591,0597,93,1
4085,16120100160094009591,0640,108,1
4086,16120100160094009591,0646,110,3
4087,16120100160094009591,0722,122,1
4088,16120100160094009591,0856,154,1
4089,16120100160094009591,0861,156,1
4090,16120100160094009592,0845,146,1
4091,16120100160094009593,0541,74,2
4092,16120100160094009593,0884,160,3
4093,16120100160094009594,0879,158,1
4094,16120100160094009595,0646,110,3
4095,16120100160094009595,0861,156,1
4096,16120100160094009596,0640,108,1
4097,16120100160094009597,0861,156,1
4098,16120100160094009598,0884,160,2
4099,16120100160094009599,0646,110,2
4100,16120100160094009600,0884,160,2
4101,16120100160094009600,0973,175,1
4102,16120100160094009601,0646,110,1
4103,16120100160094009601,0962,170,1
4104,16120100160094009602,0368,44,2
4105,16120100160094009602,0590,86,1
4106,16120100160094009602,0593,270,1
4107,16120100160094009602,0597,93,2
4108,16120100160094009602,0603,99,3
4109,16120100160094009602,0604,100,1
4110,16120100160094009604,0982,176,1
4111,16120100160094009605,0110,1,1
4112,16120100160094009605,0984,178,1
4113,16120100160094009606,0982,176,1
4114,16120100160094009607,0982,176,1
4115,16120100160094009608,0884,160,1
4116,16120100160094009609,0961,169,2
4117,16120100160094009610,0640,108,1
4118,16120100160094009611,0879,158,1
4119,16120100160094009611,0999,182,1
4120,16120100160094009612,0982,176,1
4121,16120100160094009613,0884,160,1
4122,16120100160094009614,0884,160,1
4123,16120100160094009615,0646,110,7
4124,16120100160094009615,0861,156,1
4125,16120100160094009616,0884,160,1
4126,16120100160094009617,0884,160,1
4127,16120100160094009618,0884,160,1
4128,16120100160094009619,0826,138,1
4129,16120100160094009619,0837,296,2
4130,16120100160094009619,0884,160,1
4131,16120100160094009619,0982,176,2
4132,16120100160094009622,0531,71,4
4133,16120100160094009622,0646,110,3
4134,16120100160094009623,0640,108,3
4135,16120100160094009623,0646,110,3
4136,16120100160094009625,0646,110,1
4137,16120100160095002695,0271,26,1
4138,16120100160095002695,0589,85,1
4139,16120100160095002696,0589,85,-1
4140,16120100160095002697,0585,81,1
4141,16120100160095002698,0585,81,2
4142,16120100160095002699,0585,81,1
4143,16120100160095002700,0579,219,-1
4144,16120100160095002700,0585,81,-1
4145,16120100160095002702,0585,81,0
4146,16120100160095002703,0585,81,1
4147,16120100160095002705,0962,170,2
4148,16120100160095002705,0973,175,1
4149,16120100160096000896,0589,85,1
4150,16120100160096000898,0014,200,1
4151,16120100160096000900,0585,81,-2
4152,16120100160097000285,0532,72,1
4153,16120100160097000285,0581,77,2
4154,16120100160097000288,0261,250,1
4155,16120100160097000289,0581,77,4
4156,16120100160097000290,0581,77,2
4157,16120100160097000291,0581,77,1
4158,16120100160097000292,0581,77,1
4159,16120100160097000293,0368,44,1
4160,16120100160097000294,0530,70,2
4161,16120100160097000294,0532,72,2
4162,16120100160097000294,0586,82,1
4163,16120100160097000295,0581,77,1
4164,16120100160097000296,0583,79,1
4165,16120100160097000297,0583,79,-1
4166,16120100160097000297,0587,185,-1
4167,16120100160097000298,0581,77,6
4168,16120100160097000300,0581,77,4
4169,16120100160097000305,0582,78,1
4170,16120100160097000305,0584,80,2
4171,16120100160097000307,0581,77,2
4172,16120100160097000308,0581,77,1
4173,16120100160097000310,0583,79,2
4174,16120100160097000311,0583,79,2
4175,16120100160097000312,0581,77,1
4176,16120100160097000313,0581,77,1
4177,16120100160097000313,0583,79,1
4178,16120100160097000314,0271,26,1
4179,16120100160097000314,0581,77,2
4180,16120100160097000315,0583,79,1
4181,16120100160097000315,0587,185,1
4182,16120100160097000316,0587,185,1
4183,16120100160097000318,0581,77,2
4184,16120100160098008508,0584,80,1
4185,16120100160098008509,0582,78,2
4186,16120100160098008510,0581,77,1
4187,16120100160098008511,0584,80,1
4188,16120100160098008512,0581,77,1
4189,16120100160098008513,0581,77,1
4190,16120100160098008514,0581,77,2
4191,16120100160098008515,0582,78,1
4192,16120100160098008515,0583,79,1
4193,16120100160098008516,0369,45,2
4194,16120100160098008517,0581,77,2
4195,16120100160098008518,0582,78,-1
4196,16120100160101001521,0360,42,1
4197,16120100160101001521,0391,48,2
4198,16120100160101001521,0395,49,1
4199,16120100160101001521,0469,60,2
4200,16120100160101001521,0603,99,1
4201,16120100160101001521,0811,131,1
4202,16120100160101001521,0845,146,1
4203,16120100160101001521,0879,158,3
4204,16120100160101001522,0811,131,2
4205,16120100160101001523,0815,132,1
4206,16120100160101001524,0811,131,0
4207,16120100160101001527,0551,75,2
4208,16120100160101001528,0823,308,1
4209,16120100160101001529,0395,49,1
4210,16120100160101001530,0551,75,3
4211,16120100160101001530,0838,144,1
4212,16120100160101001531,0603,99,2
4213,16120100160101001531,0797,294,2
4214,16120100160101001531,0836,143,1
4215,16120100160101001532,0530,70,1
4216,16120100160101001532,0597,93,1
4217,16120100160101001533,0815,132,1
4218,16120100160101001534,0838,144,1
4219,16120100160101001535,0826,138,1
4220,16120100160101001536,0811,131,1
4221,16120100160101001538,0811,131,3
4222,16120100160101001538,0816,133,1
4223,16120100160101001540,0230,23,1
4224,16120100160101001540,0833,141,1
4225,16120100160101001540,0834,295,1
4226,16120100160101001540,0930,164,6
4227,16120100160101001540,0991,179,1
4228,16120100160101001542,0815,132,3
4229,16120100160101001543,0850,148,1
4230,16120100160101001544,0530,70,3
4231,16120100160101001546,0533,307,1
4232,16120100160101001546,0638,106,1
4233,16120100160101001546,0826,138,1
4234,16120100160101001546,0846,147,1
4235,16120100160101001546,0857,155,1
4236,16120100160101001546,0962,170,1
4237,16120100160101001547,0353,36,1
4238,16120100160101001547,0857,155,1
4239,16120100160101001548,0859,288,1
4240,16120100160101001549,0295,29,1
4241,16120100160101001549,0391,48,1
4242,16120100160101001549,0853,151,1
4243,16120100160101001550,0811,131,1
4244,16120100160101001550,0850,148,1
4245,16120100160101001550,0851,149,1
4246,16120100160101001551,0220,306,1
4247,16120100160101001551,0230,23,1
4248,16120100160101001551,0532,72,1
4249,16120100160101001551,0816,133,1
4250,16120100160101001552,0551,75,3
4251,16120100160101001552,0554,76,1
4252,16120100160101001553,0819,135,1
4253,16120100160101001554,0834,295,1
4254,16120100160101001554,0837,296,2
4255,16120100160101001555,0811,131,1
4256,16120100160101001556,0811,131,1
4257,16120100160101001557,0811,131,-1
4258,16120100160101001558,0819,135,1
4259,16120100160131009560,0072,213,1
4260,16120100160131009561,0072,213,1
4261,16120100160131009562,0072,213,1
4262,16120100160131009563,0072,213,1
4263,16120100160131009564,0072,213,1
4264,16120100160131009565,0072,213,1
4265,16120100160131009566,0072,213,1
4266,16120100160131009567,0072,213,1
4267,16120100160131009568,0072,213,1
4268,16120100160131009569,0072,213,1
4269,16120100160131009570,0072,213,1
4270,16120100160131009571,0072,213,1
4271,16120100160131009572,0072,213,1
4272,16120100160131009573,0072,213,1
4273,16120100160131009574,0072,213,1
4274,16120100160131009575,0072,213,1
4275,16120100160131009576,0072,213,1
4276,16120100160131009577,0072,213,1
4277,16120100160131009578,0072,213,1
4278,16120100160131009579,0072,213,1
4279,16120100160131009580,0072,213,1
4280,16120100160131009581,0072,213,1
4281,16120100160131009582,0072,213,1
4282,16120100160131009583,0072,213,1
4283,16120100160131009584,0072,213,1
4284,16120100160131009585,0072,213,1
4285,16120100160131009586,0072,213,1
4286,16120100160131009587,0072,213,1
4287,16120100160131009588,0072,213,3
4288,16120100160131009589,0072,213,1
4289,16120100160131009590,0072,213,1
4290,16120100160131009591,0072,213,1
4291,16120100160131009592,0002,264,1
4292,16120100160131009592,0072,213,1
4293,16120100160131009593,0072,213,1
4294,16120100160131009594,0072,213,1
4295,16120100160131009595,0072,213,1
4296,16120100160131009596,0072,213,1
4297,16120100160131009597,0072,213,1
4298,16120100160131009598,0072,213,1
4299,16120100160131009599,0072,213,1
4300,16120100160131009600,0072,213,1
4301,16120100160131009601,0072,213,1
4302,16120100160131009602,0072,213,1
4303,16120100160131009603,0072,213,1
4304,16120100160131009604,0072,213,1
4305,16120100160131009605,0072,213,1
4306,16120100160131009606,0072,213,1
4307,16120100160131009607,0072,213,1
4308,16120100160131009608,0072,213,1
4309,16120100160131009609,0072,213,1
4310,16120100160131009610,0072,213,1
4311,16120100160131009611,0072,213,1
4312,16120100160131009612,0072,213,1
4313,16120100160131009613,0072,213,1
4314,16120100160131009614,0072,213,1
4315,16120100160131009615,0072,213,1
4316,16120100160131009616,0072,213,1
4317,16120100160131009617,0072,213,1
4318,16120100160131009618,0072,213,1
4319,16120100160131009619,0962,170,1
4320,16120100160131009620,0072,213,1
4321,16120100160131009621,0072,213,1
4322,16120100160131009622,0072,213,1
4323,16120100160131009623,0072,213,1
4324,16120100160131009624,0072,213,1
4325,16120100160131009625,0072,213,1
4326,16120100160131009626,0072,213,1
4327,16120100160131009627,0072,213,1
4328,16120100160131009628,0072,213,1
4329,16120100160131009629,0072,213,1
4330,16120100160131009630,0072,213,1
4331,16120100160131009631,0072,213,1
4332,16120100160131009632,0072,213,1
4333,16120100160131009633,0072,213,1
4334,16120100160131009634,0072,213,1
4335,16120100160131009635,0072,213,1
4336,16120100160131009637,0072,213,1
4337,16120100160131009638,0072,213,1
4338,16120100160131009639,0072,213,2
4339,16120100160131009640,0072,213,1
4340,16120100160131009641,0072,213,1
4341,16120100160131009642,0072,213,1
4342,16120100160131009643,0072,213,1
4343,16120100160131009645,0072,213,1
4344,16120100160131009646,0072,213,1
4345,16120100160131009647,0072,213,1
4346,16120100160131009648,0072,213,1
4347,16120100160131009649,0072,213,1
4348,16120100160131009650,0072,213,1
4349,16120100160131009651,0072,213,1
4350,16120100160131009652,0072,213,1
4351,16120100160131009653,0072,213,2
4352,16120100160131009654,0072,213,1
4353,16120100160131009655,0072,213,1
4354,16120100160131009656,0072,213,1
4355,16120100160131009657,0072,213,1
4356,16120100160131009658,0072,213,1
4357,16120100160131009659,0072,213,1
